Semana epidemiológica dos sintomas,Casos notificados,Semana,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)",TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),Ano,Regiao
24,22,24,0.0,21.41176470588235,21.294117647058822,82.70833333333333,78.39285714285714,2017,CG
25,28,25,0.0375,21.058823529411764,20.066666666666663,81.25595238095238,76.19047619047619,2017,CG
26,13,26,0.0066666666666666,20.8125,19.23529411764705,79.89880952380952,74.43452380952381,2017,CG
27,21,27,0.0367647058823529,18.0,17.666666666666668,84.98214285714286,79.47619047619048,2017,CG
28,30,28,0.0,19.9,19.95833333333333,84.88095238095238,80.1547619047619,2017,CG
29,26,29,0.0,21.11111111111111,20.83333333333333,80.64285714285714,75.97619047619048,2017,CG
30,31,30,0.0344827586206896,20.714285714285715,19.58823529411765,80.82142857142857,75.83333333333333,2017,CG
31,29,31,-2407.1666666666665,-7083.981818181818,-7215.851851851852,-2262.67261904762,-2267.29761904762,2017,CG
32,17,32,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2017,CG
33,31,33,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2017,CG
34,21,34,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2017,CG
35,24,35,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2017,CG
36,12,36,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2017,CG
37,28,37,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2017,CG
38,29,38,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2017,CG
39,22,39,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2017,CG
40,15,40,-2634.4670658682635,-6857.522388059701,-7412.548387096775,-2685.5238095238096,-2689.0714285714284,2017,CG
41,21,41,0.0060240963855421,25.541666666666668,25.85,70.9702380952381,66.39880952380952,2017,CG
42,15,42,0.0062111801242236,24.76923076923077,22.58333333333333,74.63690476190476,69.45833333333333,2017,CG
